timestamp,pod name,cpu usage (%),memory usage (%),pod status,pod restarts,ready containers,total containers,pod event type,pod event reason,pod event age,pod event source,pod event message,node name,event reason,event age,event source,event message,memory usage (mb),active memory requests (mb),memory requests (%),active memory limits (mb)emory limits utilization (%),memory usage (cache) (mb),memory usage (swap) (mb),network receive bytes,network transmit bytes,network receive packets (p/s),network transmit packets (p/s),network receive packets dropped (p/s),network transmit packets dropped (p/s),fs reads total (mb),fs writes total (mb),fs reads/writes total (mb),fs reads bytes total (mb),fs writes bytes total (mb),fs reads/writes bytes total (mb)
2024-04-25 07:00:00,frauddetection,38.54,18.23,Running,3,1,1,Critical,Killing,10m,scheduler,Container failed,node2,Started,5m,api-server,Node not ready,122.28,21.77,21.49,30.4,32.4,8.62,6997.11,992.37,7.25,7.34,3.53,0.58,0.6196,2.8901,3.0607,0.8871,0.7317,1.8174
2024-04-25 08:00:00,frontend,6.94,65.73,Pending,4,0,1,Normal,Scheduled,1m,scheduler,Container failed,node2,Started,20m,kubelet,Resource constraint,270.63,88.76,50.88,89.85,44.9,1.86,8211.29,3698.55,7.21,7.23,4.77,2.56,4.7955,3.644,4.4445,1.2342,0.5131,2.0247
2024-04-25 09:00:00,recommendation,32.85,33.24,Running,2,0,1,Critical,Scheduled,5m,kubelet,Container failed,node1,Evicted,15m,kubelet,Volume detached,247.52,28.56,45.76,41.42,44.14,5.41,5906.37,6835.93,10.26,5.36,2.21,1.81,1.6295,3.3678,4.3897,1.3439,2.6943,1.0951
2024-04-25 10:00:00,frontend,28.09,22.23,Pending,0,0,1,Normal,Killing,1m,controller,Mounting volume,node2,Started,20m,api-server,Node not ready,207.16,54.67,57.72,56.37,27.46,5.55,1312.95,2185.18,1.35,14.0,2.25,0.78,0.7981,1.0227,1.9046,1.2956,1.8738,2.1575
2024-04-25 11:00:00,recommendation,40.89,25.75,Running,4,1,2,Warning,Killing,30s,scheduler,Container failed,node3,Evicted,15m,kubelet,Resource constraint,218.53,162.53,60.32,64.95,46.79,2.24,3587.27,780.9,15.93,11.93,1.1,1.56,3.2017,3.071,3.8673,0.001,2.5678,2.7644
2024-04-25 12:00:00,frontend,18.82,58.26,Failed,2,0,2,Critical,Scheduled,5m,kubelet,Pod scheduled,node2,Started,5m,kubelet,Resource constraint,177.16,146.65,51.51,22.69,39.44,7.74,5295.36,3924.22,13.09,11.42,4.06,1.12,1.4607,1.4087,4.1872,1.6981,2.1894,3.0066
2024-04-25 13:00:00,frontend,44.06,26.26,Pending,3,0,2,Warning,BackOff,10s,kubelet,Mounting volume,node1,Failed,5m,kubelet,Volume detached,50.27,69.64,30.23,10.92,22.16,4.81,4311.66,4904.19,9.47,2.64,2.38,0.63,3.0276,1.4573,3.1765,1.975,1.3519,1.9334
2024-04-25 14:00:00,redis,38.19,37.08,Running,2,0,1,Critical,FailedMount,1m,kubelet,Container failed,node3,Evicted,20m,api-server,Volume detached,368.4,61.18,70.89,71.24,27.63,2.37,5266.8,4950.05,7.69,9.35,4.22,0.39,3.6603,3.0547,0.1904,0.7961,1.669,0.5402
2024-04-25 15:00:00,redis,34.49,27.09,Pending,1,0,1,Critical,Killing,5m,controller,Container failed,node3,Evicted,10m,kubelet,Node not ready,492.51,173.46,27.64,16.44,37.51,1.18,6305.67,5458.22,16.32,2.39,4.17,2.24,0.0051,2.0456,0.4063,0.0413,0.4804,0.0218
2024-04-25 16:00:00,frauddetection,13.57,26.28,Failed,3,1,2,Critical,Killing,10s,kubelet,Mounting volume,node2,Failed,15m,kubelet,Volume detached,442.17,131.14,13.62,31.02,34.73,6.25,3823.98,6370.63,9.06,10.05,3.14,1.72,4.0999,2.3907,0.0139,1.3613,1.2614,3.0154
2024-04-25 17:00:00,redis,46.14,54.34,Failed,0,0,1,Warning,BackOff,30s,controller,Container failed,node1,Started,20m,kubelet,Resource constraint,478.14,45.77,74.14,24.58,13.77,1.14,9203.48,6653.14,8.79,5.22,1.23,2.29,2.9236,2.3438,0.4384,1.0618,1.5875,2.6692
2024-04-25 18:00:00,recommendation,11.48,55.98,Unknown,3,1,2,Critical,Killing,10s,controller,Mounting volume,node1,Failed,15m,api-server,Volume detached,470.78,129.64,15.93,41.89,19.02,6.25,2425.21,812.37,13.39,13.15,0.73,1.04,4.0956,3.9676,0.4125,0.9957,0.2811,3.7255
2024-04-25 19:00:00,frontend,36.42,41.48,Running,2,0,1,Critical,Killing,1m,controller,Pod scheduled,node2,Failed,10m,api-server,Volume detached,300.59,25.61,33.61,78.25,32.05,9.48,4257.41,3969.16,10.82,13.84,3.47,1.67,1.6136,0.1831,1.1356,0.543,2.6247,3.7333
2024-04-25 20:00:00,frauddetection,23.11,33.97,Unknown,2,0,1,Critical,Scheduled,5m,controller,Container failed,node1,Started,10m,kubelet,Volume detached,461.36,74.42,58.05,29.32,41.67,5.63,3996.58,4341.81,1.8,3.26,2.4,2.14,0.353,2.8133,2.2932,1.9042,0.5536,2.2984
2024-04-25 21:00:00,recommendation,31.16,25.28,Running,2,0,1,Critical,BackOff,10s,controller,Mounting volume,node1,Failed,15m,api-server,Resource constraint,139.25,131.25,59.42,66.37,24.94,7.29,3117.9,1435.77,13.29,14.41,1.32,0.24,0.3277,0.3679,2.0993,1.6571,2.6405,2.3821
2024-04-25 22:00:00,frontend,4.76,9.06,Pending,0,1,1,Warning,FailedMount,30s,controller,Pod scheduled,node1,Failed,10m,api-server,Node not ready,122.44,137.04,73.9,33.14,25.89,7.43,9906.01,6077.11,13.32,2.75,1.7,0.56,1.6722,3.9916,1.4105,0.2621,1.24,1.4381
2024-04-25 23:00:00,recommendation,8.54,18.5,Running,0,0,2,Critical,FailedMount,10s,controller,Pod scheduled,node1,Started,15m,api-server,Volume detached,315.93,156.66,18.43,68.81,30.83,0.5,8461.7,1770.89,15.65,11.58,3.21,0.18,2.2083,1.9072,1.5844,1.3163,1.7826,2.494
2024-04-26 00:00:00,recommendation,41.99,3.22,Failed,3,0,1,Warning,Killing,5m,controller,Mounting volume,node1,Started,15m,api-server,Volume detached,292.14,166.53,16.32,78.95,40.87,0.62,8223.65,3945.85,4.1,13.29,2.7,2.45,3.6857,0.8142,1.9443,0.8215,0.2362,2.9446
2024-04-26 01:00:00,redis,32.5,47.48,Failed,2,1,2,Normal,FailedMount,5m,controller,Mounting volume,node3,Started,20m,api-server,Node not ready,88.39,21.53,78.77,34.11,26.02,6.49,3587.75,1328.48,18.87,3.18,2.7,0.95,3.35,3.4824,2.44,0.7775,2.7424,2.5354
2024-04-26 02:00:00,frontend,31.19,48.52,Pending,1,1,2,Warning,Scheduled,5m,kubelet,Mounting volume,node2,Failed,20m,api-server,Node not ready,136.77,86.49,38.32,82.7,20.01,8.9,7212.48,1784.12,13.75,9.25,3.51,0.27,4.0836,2.6269,5.5181,0.167,2.5091,3.9046
2024-04-26 03:00:00,redis,26.78,42.45,Running,1,0,1,Warning,FailedMount,10m,controller,Mounting volume,node2,Started,20m,kubelet,Node not ready,67.18,55.04,22.31,63.49,40.6,6.25,4893.86,6405.48,6.06,8.92,2.43,2.09,1.1132,3.6881,4.4667,0.4013,0.654,1.4515
2024-04-26 04:00:00,redis,4.39,10.14,Running,2,1,2,Normal,Killing,5m,controller,Mounting volume,node1,Started,5m,kubelet,Volume detached,117.06,145.23,27.43,46.78,19.71,7.88,8107.44,7357.42,18.36,9.44,2.65,0.98,4.9639,0.1281,1.1336,1.1361,0.517,2.4684
2024-04-26 05:00:00,redis,26.67,40.38,Pending,3,1,2,Critical,Killing,1m,kubelet,Mounting volume,node1,Evicted,20m,kubelet,Volume detached,388.23,102.31,60.63,51.59,38.14,6.15,3628.89,1017.14,17.78,7.5,2.01,2.25,3.5724,1.0001,3.6409,1.4069,1.3858,1.6042
2024-04-26 06:00:00,recommendation,27.52,51.65,Unknown,3,0,2,Normal,FailedMount,30s,scheduler,Mounting volume,node1,Started,5m,api-server,Node not ready,105.88,23.99,53.92,86.25,42.13,6.79,7528.29,5340.96,6.48,10.86,0.34,2.72,0.8279,1.1202,5.1189,0.0686,1.677,1.0562
2024-04-26 07:00:00,recommendation,16.71,63.51,Running,0,1,2,Warning,Killing,10m,controller,Pod scheduled,node3,Started,15m,kubelet,Volume detached,360.43,88.17,32.19,70.99,12.12,8.81,1228.58,5613.22,12.78,9.69,0.71,2.27,4.2169,3.3716,5.8703,1.2257,0.3928,2.5075
2024-04-26 08:00:00,redis,46.63,57.76,Failed,3,1,1,Normal,FailedMount,30s,scheduler,Container failed,node3,Started,15m,kubelet,Volume detached,489.28,163.53,52.08,21.8,29.91,5.37,8600.31,6362.36,3.85,5.73,3.18,1.81,4.8456,0.0046,3.2822,1.042,1.8573,2.0155
2024-04-26 09:00:00,frauddetection,3.42,7.36,Pending,0,1,2,Warning,Scheduled,1m,scheduler,Pod scheduled,node3,Failed,15m,api-server,Volume detached,273.11,187.51,29.5,33.32,9.43,2.92,2868.25,1464.53,17.75,4.61,0.66,1.9,2.1759,2.2507,1.0992,0.9586,1.0661,3.9042
2024-04-26 10:00:00,redis,11.3,67.74,Running,2,1,2,Critical,FailedMount,1m,controller,Mounting volume,node2,Started,5m,api-server,Resource constraint,436.54,69.2,28.17,84.27,12.96,5.93,8822.48,7577.15,7.97,1.95,4.98,0.9,3.6394,0.2393,0.451,0.8997,2.0274,2.835
2024-04-26 11:00:00,frauddetection,26.23,59.98,Unknown,2,1,1,Warning,FailedMount,5m,scheduler,Mounting volume,node1,Failed,15m,api-server,Resource constraint,171.74,112.07,38.95,48.67,41.7,3.26,5400.11,5205.62,15.88,10.64,4.71,1.87,4.2732,0.9239,3.7237,0.2832,1.5883,0.3685
2024-04-26 12:00:00,redis,3.89,73.18,Pending,3,1,1,Critical,Killing,30s,scheduler,Pod scheduled,node2,Started,5m,api-server,Resource constraint,303.94,115.93,68.43,67.94,16.51,3.1,6218.21,4053.96,17.16,10.15,1.68,2.91,4.4259,0.1204,3.5223,1.343,0.0562,0.9078
2024-04-26 13:00:00,frontend,26.64,64.2,Running,1,0,1,Critical,Killing,10s,scheduler,Pod scheduled,node1,Failed,5m,kubelet,Volume detached,379.93,177.89,44.44,60.67,23.13,4.32,2440.35,2513.97,3.6,3.42,2.66,0.92,4.2425,2.3868,4.8865,1.1504,2.861,1.3013
2024-04-26 14:00:00,frontend,43.18,11.69,Unknown,2,0,2,Warning,Killing,30s,scheduler,Pod scheduled,node3,Failed,5m,api-server,Volume detached,176.53,183.39,46.95,89.11,36.85,4.08,1255.42,2629.3,4.8,3.79,3.16,1.7,1.1151,2.2981,2.4452,1.1859,0.4895,2.2682
2024-04-26 15:00:00,redis,8.23,18.81,Unknown,1,1,1,Critical,Killing,30s,controller,Pod scheduled,node3,Failed,10m,kubelet,Volume detached,69.92,72.74,56.38,89.0,46.1,4.77,8124.56,1211.08,6.66,4.89,2.51,1.15,1.0614,0.7173,1.5215,0.2293,0.1056,2.0963
2024-04-26 16:00:00,frauddetection,11.4,39.65,Running,2,0,2,Critical,Scheduled,10m,scheduler,Pod scheduled,node1,Started,15m,api-server,Resource constraint,486.96,58.29,52.38,22.45,25.95,8.19,3301.67,2653.41,15.79,10.4,0.17,1.06,3.2998,3.7637,3.0076,1.38,2.6433,0.6683
2024-04-26 17:00:00,recommendation,38.1,57.13,Pending,0,1,2,Critical,BackOff,10s,controller,Mounting volume,node3,Failed,10m,kubelet,Resource constraint,444.53,28.05,39.35,51.23,43.92,7.66,7838.61,6125.2,18.64,9.29,0.04,1.01,0.7024,1.5415,0.0602,0.9192,2.0737,2.3533
2024-04-26 18:00:00,redis,1.75,15.55,Unknown,1,1,1,Warning,Scheduled,10s,kubelet,Mounting volume,node1,Started,15m,kubelet,Resource constraint,64.14,146.06,36.91,45.35,22.78,3.02,5135.48,1352.89,4.96,8.17,1.73,2.25,3.0442,0.5681,4.0645,1.5589,0.996,3.3563
2024-04-26 19:00:00,frauddetection,40.81,38.39,Pending,1,0,2,Normal,Scheduled,10s,scheduler,Container failed,node1,Started,10m,kubelet,Resource constraint,194.82,151.03,17.61,27.36,9.78,5.26,6264.6,1575.6,17.37,4.67,3.08,2.32,2.1272,1.0697,5.5075,1.6157,0.9226,3.2446
2024-04-26 20:00:00,frontend,33.18,32.45,Failed,3,1,2,Warning,FailedMount,1m,scheduler,Container failed,node1,Evicted,15m,api-server,Node not ready,240.45,123.42,46.14,74.33,7.04,1.42,8797.62,7402.28,3.05,5.97,0.76,0.13,1.7892,1.6298,3.3911,1.7846,2.5801,1.4038
2024-04-26 21:00:00,redis,5.94,67.11,Failed,1,0,2,Normal,Killing,10m,controller,Container failed,node2,Evicted,20m,kubelet,Node not ready,424.26,66.62,15.21,39.48,24.2,7.86,6238.19,1001.21,12.61,11.48,3.51,2.41,1.0741,0.7896,3.4612,0.7499,2.035,3.4187
2024-04-26 22:00:00,redis,15.91,66.76,Running,0,1,2,Normal,Scheduled,10m,controller,Container failed,node3,Failed,10m,kubelet,Resource constraint,305.54,186.31,50.39,37.46,18.85,3.97,1661.53,7651.74,14.34,2.2,3.12,0.26,3.409,1.9745,0.6389,1.5697,0.7215,1.0722
2024-04-26 23:00:00,redis,2.45,73.95,Pending,1,1,2,Critical,FailedMount,10s,controller,Mounting volume,node2,Started,20m,api-server,Resource constraint,57.77,116.15,17.83,40.24,24.43,0.58,3913.03,5252.48,12.28,10.73,4.71,1.47,0.9879,3.9721,5.8665,1.5997,1.117,1.6252
2024-04-27 00:00:00,frauddetection,13.35,20.36,Running,4,0,1,Critical,Scheduled,30s,controller,Container failed,node1,Evicted,20m,api-server,Resource constraint,310.32,131.0,33.43,74.15,11.45,9.64,8625.53,1429.49,3.35,3.91,2.46,2.67,2.6277,1.6544,4.4155,1.017,2.0031,3.3624
2024-04-27 01:00:00,recommendation,29.29,30.72,Pending,2,0,2,Critical,FailedMount,10m,kubelet,Pod scheduled,node1,Failed,15m,kubelet,Node not ready,312.99,72.43,20.99,24.73,12.01,7.45,4463.11,5846.66,10.83,9.45,3.92,0.76,1.9171,3.3445,0.9934,1.9579,0.2281,3.4122
2024-04-27 02:00:00,redis,25.29,2.38,Running,3,0,2,Critical,BackOff,1m,kubelet,Pod scheduled,node3,Failed,15m,kubelet,Node not ready,75.39,109.27,50.11,23.53,19.52,6.75,9273.38,3569.95,17.28,9.67,1.02,0.09,4.5069,3.0753,5.4738,1.5912,2.2513,0.7543
2024-04-27 03:00:00,recommendation,21.12,53.83,Failed,2,0,1,Normal,BackOff,10s,controller,Mounting volume,node1,Started,20m,kubelet,Node not ready,337.75,169.93,66.85,56.13,5.66,2.14,6821.97,1261.72,18.85,6.22,4.38,2.82,3.3464,1.5652,0.3958,0.7372,0.2498,0.8646
2024-04-27 04:00:00,frontend,30.66,58.22,Running,2,1,1,Warning,Scheduled,30s,controller,Container failed,node3,Evicted,20m,api-server,Volume detached,398.88,193.88,71.5,23.37,40.49,3.24,7573.61,3425.62,13.23,4.87,3.78,1.88,2.4491,1.6521,0.3822,1.4648,1.4753,1.4953
2024-04-27 05:00:00,recommendation,43.86,72.07,Failed,2,0,1,Normal,FailedMount,10m,kubelet,Mounting volume,node1,Evicted,5m,kubelet,Volume detached,447.62,90.96,15.97,50.57,40.78,2.98,6540.32,2625.58,4.75,5.13,1.83,2.25,2.4496,2.9249,5.4368,0.5218,2.2164,0.0369
2024-04-27 06:00:00,recommendation,15.63,14.2,Failed,3,1,1,Normal,Killing,10m,scheduler,Container failed,node1,Started,15m,api-server,Volume detached,317.31,192.88,49.66,87.74,14.67,8.59,6129.26,5560.54,9.88,8.87,1.77,1.68,3.3225,1.6843,4.3015,0.3264,1.1908,0.9616
2024-04-27 07:00:00,recommendation,11.08,29.11,Failed,1,0,2,Warning,BackOff,1m,scheduler,Mounting volume,node2,Failed,15m,api-server,Resource constraint,471.1,32.95,49.41,85.49,19.28,6.08,8741.26,4582.24,2.83,11.53,0.31,1.48,2.6913,2.6361,4.0872,1.3592,0.6602,0.7742
2024-04-27 08:00:00,frontend,40.23,47.93,Unknown,3,1,1,Warning,Scheduled,5m,scheduler,Container failed,node1,Failed,20m,kubelet,Node not ready,360.18,75.07,36.81,86.24,40.78,6.79,7268.97,1226.21,10.84,12.6,0.7,2.25,4.9014,1.4233,0.6839,0.4954,1.01,1.9237
2024-04-27 09:00:00,recommendation,27.32,40.28,Running,4,1,2,Normal,FailedMount,10m,scheduler,Pod scheduled,node2,Failed,15m,api-server,Node not ready,392.2,159.27,42.48,58.12,27.91,7.01,3714.32,3012.64,14.34,10.81,3.66,1.7,3.765,2.9708,0.4091,1.3444,0.538,3.1392
2024-04-27 10:00:00,recommendation,13.94,13.48,Pending,2,1,1,Warning,BackOff,5m,controller,Container failed,node3,Failed,5m,api-server,Node not ready,90.54,139.09,55.63,46.27,26.3,2.26,9804.38,1664.81,7.62,4.4,3.22,1.19,2.6192,0.6842,2.723,0.9989,0.7819,0.1983
2024-04-27 11:00:00,redis,21.86,40.17,Unknown,3,0,1,Warning,Killing,10s,kubelet,Container failed,node3,Evicted,20m,api-server,Resource constraint,295.31,36.4,69.46,30.09,30.42,0.1,6373.36,4190.61,9.64,1.67,4.53,0.05,4.5388,2.1334,3.1691,0.1774,2.47,1.1951
2024-04-27 12:00:00,frontend,0.29,43.89,Running,1,1,2,Warning,BackOff,1m,controller,Container failed,node2,Started,20m,api-server,Volume detached,64.68,179.08,48.42,70.97,13.56,7.79,5001.08,7853.14,2.5,3.48,3.69,1.96,4.552,1.1691,2.1726,1.686,0.8706,0.2411
2024-04-27 13:00:00,redis,40.83,48.72,Unknown,4,0,1,Warning,Scheduled,5m,scheduler,Pod scheduled,node1,Failed,20m,kubelet,Volume detached,312.54,35.98,12.59,77.7,10.84,5.93,5259.79,7696.05,14.29,10.5,4.31,1.24,0.5986,0.2744,1.865,1.8582,1.276,0.1628
2024-04-27 14:00:00,frauddetection,47.65,22.43,Unknown,1,0,1,Warning,Scheduled,1m,kubelet,Container failed,node2,Failed,20m,api-server,Resource constraint,76.11,99.72,11.24,84.56,28.8,9.71,5267.81,5625.46,7.05,8.99,1.6,1.68,1.7502,2.9541,5.8111,1.2879,1.7509,0.7003
2024-04-27 15:00:00,redis,48.07,66.66,Running,4,1,1,Critical,FailedMount,10m,kubelet,Container failed,node3,Started,10m,kubelet,Volume detached,327.55,136.73,15.23,74.48,12.65,4.72,6684.34,6413.49,13.68,3.38,1.83,0.44,1.5398,2.5508,3.0445,0.7504,2.8192,2.5431
2024-04-27 16:00:00,frauddetection,35.15,68.6,Running,1,0,2,Warning,Killing,10s,scheduler,Pod scheduled,node2,Evicted,20m,kubelet,Node not ready,204.96,93.44,47.64,48.3,34.87,7.0,2470.19,1718.35,18.87,2.8,3.24,1.37,3.4668,2.3405,3.2732,1.9425,1.9458,2.3982
2024-04-27 17:00:00,frauddetection,42.31,5.55,Unknown,2,0,2,Warning,FailedMount,1m,scheduler,Pod scheduled,node3,Failed,15m,kubelet,Node not ready,123.06,126.39,42.66,14.89,11.46,2.23,9098.28,6523.13,9.23,9.25,3.93,0.55,2.7253,0.9105,5.4386,1.6169,2.9354,1.9847
2024-04-27 18:00:00,redis,36.47,69.94,Failed,2,1,1,Warning,Scheduled,10s,kubelet,Mounting volume,node1,Evicted,15m,kubelet,Node not ready,295.43,80.13,65.46,72.21,32.82,7.98,5939.35,4035.81,8.13,6.77,3.94,2.57,3.8958,0.649,5.6728,0.1123,1.2376,3.8721
2024-04-27 19:00:00,recommendation,26.89,4.71,Failed,3,0,2,Warning,FailedMount,10m,kubelet,Pod scheduled,node2,Failed,5m,kubelet,Node not ready,197.59,99.94,47.45,61.04,39.92,6.84,4555.24,5578.98,19.29,10.45,0.44,0.84,3.4515,1.5821,1.849,1.3736,2.4242,3.1774
2024-04-27 20:00:00,redis,9.37,44.44,Pending,0,1,2,Normal,Scheduled,5m,scheduler,Container failed,node1,Evicted,15m,kubelet,Volume detached,203.4,158.6,30.6,44.02,10.43,3.55,4415.05,3298.05,17.02,14.74,3.65,0.06,1.6442,3.1807,2.399,1.7348,1.9316,0.5024
2024-04-27 21:00:00,redis,41.08,2.77,Running,2,1,2,Critical,Killing,30s,scheduler,Container failed,node2,Started,20m,kubelet,Node not ready,458.45,36.65,55.55,24.94,14.82,2.32,1798.62,7090.91,15.07,11.64,3.06,2.75,3.1345,1.2359,5.1269,1.1566,2.0595,0.3257
2024-04-27 22:00:00,redis,25.07,47.88,Pending,3,1,2,Critical,Killing,10s,controller,Pod scheduled,node1,Evicted,5m,kubelet,Node not ready,285.37,170.83,74.67,71.97,18.9,0.66,3525.22,4857.36,12.85,3.94,0.34,1.11,3.6439,0.6734,2.9868,1.061,0.236,0.9987
2024-04-27 23:00:00,frontend,24.15,36.13,Pending,1,0,1,Warning,BackOff,30s,kubelet,Pod scheduled,node3,Failed,20m,kubelet,Node not ready,339.48,142.75,26.0,77.33,46.49,0.37,8938.31,694.31,12.45,3.28,2.71,2.47,1.5557,3.187,0.2064,0.8623,1.6889,0.1022
2024-04-28 00:00:00,recommendation,11.17,59.57,Pending,4,1,1,Normal,FailedMount,10m,kubelet,Mounting volume,node1,Evicted,20m,api-server,Node not ready,222.02,97.79,48.75,42.56,40.92,8.01,4138.34,6046.27,19.53,1.62,3.66,0.92,1.3179,3.6187,5.1126,0.4006,2.8354,3.1884
2024-04-28 01:00:00,recommendation,1.24,30.83,Pending,3,1,1,Normal,Scheduled,30s,kubelet,Pod scheduled,node2,Evicted,5m,kubelet,Volume detached,70.76,46.64,41.72,35.54,30.7,3.81,2669.64,3863.82,8.25,4.67,4.95,0.61,4.6563,0.5328,4.7393,0.9419,2.306,0.0821
2024-04-28 02:00:00,redis,27.6,32.64,Running,4,1,1,Critical,BackOff,10m,controller,Pod scheduled,node2,Started,10m,api-server,Node not ready,353.48,165.31,75.32,64.05,5.38,0.29,2562.43,7610.66,19.55,8.13,2.61,2.57,1.4209,1.5531,5.0534,0.1541,2.5418,3.9673
2024-04-28 03:00:00,recommendation,2.23,60.72,Pending,4,0,1,Critical,FailedMount,5m,scheduler,Pod scheduled,node1,Failed,15m,api-server,Node not ready,367.97,101.3,21.42,16.09,28.76,5.28,3353.28,5611.88,3.8,4.15,3.19,1.35,2.8799,3.6835,0.8031,1.2243,1.1599,2.1864
2024-04-28 04:00:00,frauddetection,43.38,59.77,Running,0,1,2,Normal,BackOff,30s,controller,Container failed,node1,Started,5m,api-server,Node not ready,317.23,188.64,66.49,24.35,36.58,1.04,5772.06,7602.44,3.34,8.72,3.27,0.77,1.1958,2.1623,0.5018,0.2815,0.4184,1.0397
2024-04-28 05:00:00,recommendation,23.7,71.48,Pending,1,0,1,Critical,Killing,30s,scheduler,Pod scheduled,node2,Failed,15m,kubelet,Node not ready,107.09,132.37,33.54,85.79,17.92,6.79,2427.39,7122.88,6.93,7.96,1.98,2.41,4.8801,0.9965,0.9242,0.5909,1.6719,3.471
2024-04-28 06:00:00,recommendation,30.09,41.72,Unknown,2,0,1,Warning,Killing,1m,controller,Container failed,node3,Evicted,20m,kubelet,Resource constraint,136.97,168.86,53.49,39.94,34.28,1.6,7794.49,2818.66,14.71,10.37,4.56,2.99,4.1559,0.2496,5.087,0.2045,1.4643,3.1199
2024-04-28 07:00:00,frontend,41.02,14.16,Pending,1,1,2,Normal,Killing,10m,kubelet,Container failed,node2,Failed,20m,api-server,Resource constraint,408.21,186.08,63.5,89.92,5.52,9.76,1436.96,3242.5,6.81,3.96,0.53,2.38,4.5952,2.3682,2.7994,1.34,0.2228,2.1965
2024-04-28 08:00:00,frontend,19.28,54.43,Pending,4,0,2,Critical,Scheduled,1m,controller,Mounting volume,node3,Failed,15m,kubelet,Resource constraint,152.72,115.27,67.09,22.03,31.46,5.58,1400.2,701.95,13.09,9.09,2.65,0.14,1.1462,0.098,2.2644,0.6797,1.5213,0.8311
2024-04-28 09:00:00,frontend,11.07,29.56,Unknown,1,1,2,Critical,BackOff,10m,scheduler,Container failed,node3,Failed,10m,kubelet,Volume detached,421.26,105.06,72.16,39.51,18.36,1.86,1070.58,3285.43,2.41,14.92,1.54,1.41,2.5371,2.6649,2.1886,0.3588,2.8809,3.3922
2024-04-28 10:00:00,redis,5.7,52.34,Pending,4,1,2,Warning,FailedMount,30s,kubelet,Mounting volume,node3,Started,5m,api-server,Node not ready,485.36,134.83,49.91,58.52,18.93,9.84,2277.22,7143.4,13.38,6.13,1.98,1.46,4.5468,0.2045,4.1366,0.546,1.5688,0.8924
2024-04-28 11:00:00,frontend,4.38,48.56,Running,0,0,2,Critical,FailedMount,10s,controller,Container failed,node2,Evicted,20m,kubelet,Volume detached,71.94,114.14,41.0,79.8,17.58,5.68,1157.86,979.59,1.96,8.41,0.6,1.45,1.6857,0.7262,2.1616,0.6553,0.8441,2.7946
2024-04-28 12:00:00,redis,38.51,60.74,Running,2,1,2,Normal,Scheduled,1m,kubelet,Mounting volume,node3,Evicted,20m,kubelet,Resource constraint,215.2,172.45,19.82,59.28,19.14,4.29,1086.32,1358.38,5.11,7.0,1.07,0.8,3.8977,1.6065,5.974,1.0808,1.8158,2.6126
2024-04-28 13:00:00,redis,21.48,66.34,Failed,1,0,2,Normal,FailedMount,10m,kubelet,Mounting volume,node2,Failed,10m,kubelet,Node not ready,467.88,149.25,48.44,77.85,45.7,9.03,6093.51,7469.38,18.49,3.19,2.08,1.47,1.1574,3.5223,1.349,0.8598,0.5812,0.2269
2024-04-28 14:00:00,frontend,5.55,39.49,Running,2,0,2,Warning,BackOff,30s,scheduler,Container failed,node1,Failed,15m,kubelet,Resource constraint,121.62,123.4,35.56,12.56,15.97,9.45,2610.66,4755.68,7.74,2.31,3.97,1.4,2.2029,1.6438,0.006,1.9993,0.4417,0.863
2024-04-28 15:00:00,frauddetection,30.27,73.8,Pending,3,1,1,Warning,Scheduled,10m,kubelet,Pod scheduled,node3,Started,5m,api-server,Resource constraint,356.61,170.6,16.21,32.58,29.09,0.55,1100.84,7725.83,11.99,6.99,4.22,2.76,3.2319,1.8478,0.8927,1.1808,1.5608,2.8972
2024-04-28 16:00:00,redis,34.45,13.77,Unknown,2,1,1,Normal,BackOff,30s,scheduler,Pod scheduled,node2,Evicted,5m,api-server,Volume detached,181.26,81.42,53.96,26.85,49.5,0.79,3243.41,928.35,4.74,6.07,0.38,0.17,1.8651,2.3946,3.3676,1.9115,0.9595,1.7767
2024-04-28 17:00:00,frontend,28.12,63.49,Pending,4,0,1,Normal,Killing,10s,scheduler,Mounting volume,node1,Failed,5m,api-server,Volume detached,72.48,162.75,58.54,76.6,26.61,8.98,5137.06,2720.78,7.31,6.1,2.88,1.26,1.3119,1.2899,2.6091,0.2768,2.3198,1.6604
2024-04-28 18:00:00,frontend,31.29,35.17,Pending,0,1,2,Critical,FailedMount,5m,controller,Container failed,node3,Started,5m,kubelet,Node not ready,302.47,151.98,17.81,42.82,43.23,0.41,2237.92,2294.12,13.89,5.52,0.94,2.11,2.0809,0.438,0.5118,0.0007,2.4824,0.2708
2024-04-28 19:00:00,recommendation,1.65,61.13,Failed,4,0,2,Critical,BackOff,30s,scheduler,Container failed,node1,Failed,15m,kubelet,Node not ready,277.83,49.46,73.68,39.77,40.94,0.18,1802.03,6108.59,6.39,14.87,2.07,2.12,2.2705,1.9006,4.7837,1.1863,0.5815,3.6078
2024-04-28 20:00:00,frauddetection,21.47,5.39,Unknown,1,1,1,Warning,Killing,10m,scheduler,Container failed,node2,Failed,20m,kubelet,Volume detached,215.0,164.53,38.9,57.6,6.61,4.88,9223.26,1894.31,19.76,3.7,2.57,0.89,4.5212,1.8897,1.5669,0.5717,0.6564,2.9114
